"ID";"kraj";"okres";"zriadovatel";"druh_skoly";"jazyk";"typ_skoly";"nazov";"ulica";"obec";"PSC";"Mat_SJ";"Mat_M";"Mat_MJ";"Mat_SJaSL";"Mat_AJB1";"Mat_AJB2";"Mat_AJC1";"Mat_NJB1";"Mat_NJB2";"Mat_NJC1";"T9_SJ";"T9_M";"T9_MJ";"T9_SJaSL";"riad_skoly";"podm_VaV";"VV_proces";"insp_9R_SJ";"insp_4R_Pri";"insp_9r_Fyz";"insp_9R_Pri";"ucasti";"Kom_M";"Kom_SJ";"mimo_vysl";"nezam";"nezam_okres";"prijati_VS";"uspesnost_VS";"poc_ucitelov";"IKT";"kval";"rozpocet";"vlastne_zdroje"
"3181";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Jakubovany 86";"Jakubovany";"08301";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"40";;;;
"3182";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Jarovnice 192";"Jarovnice";"08263";;;;;;;;;;;"58";"58";;;;;;;;;;;;;;;;;;"1065";;;;
"3183";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Jarovnice 464";"Jarovnice";"08263";;;;;;;;;;;"19";"19";;;;;;;;;;;;;;;;;;"354";;;;
"3184";"Prešovskı";"Sabinov";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špec. základná škola";"Jarovnice 96";"Jarovnice";"08263";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"165";;;;
"3185";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Kamenica 645";"Kamenica";"08271";;;;;;;;;;;;;;;"2007/08";"2007/08";"2007/08";;;;;;;;;;;;;"78";;;;
"3186";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Krásna Lúka 142";"Krásna Lúka";"08273";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"33";;;;
"3188";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Krivany 1";"Krivany";"08271";;;;;;;;;;;"8";"8";;;"2009/10";"2009/10";"2009/10";;;;;;;;;;;;;"172";;;;
"3189";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Hviezdoslavova 1";"Lipany";"08271";;;;;;;;;;;"30";"30";;;;;;;;;;;;;;;;;;"275";;;;
"3190";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Komenského 113";"Lipany";"08271";;;;;;;;;;;"106";"106";;;;;;;;;;;;;;;;;;"788";;;;
"3191";"Prešovskı";"Sabinov";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"Komenského 13";"Lipany";"08271";"92";"33";;;;"86";;;"6";;;;;;"2007/08";"2007/08";"2007/08";;;;;;;;;;;;;"413";;;;
"3192";"Prešovskı";"Sabinov";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Komenského 16";"Lipany";"08271";"26";;;;"14";;;"5";;;;;;;;;;;;;;;;;;;;;;"413";;;;
"3193";"Prešovskı";"Sabinov";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Štúrova 29";"Lipany";"08271";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"957";;;;
"3194";"Prešovskı";"Sabinov";"Krajskı úrad, Okresnı úrad";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"Spojená škola - PŠ";"Tehelná 23";"Lipany";"08271";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"37";;;;
"3195";"Prešovskı";"Sabinov";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Spojená škola - ŠZŠ";"Tehelná 23";"Lipany";"08271";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"174";;;;
"3196";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Lúèka 47";"Lúèka";"08271";;;;;;;;;;;;;;;"2007/08";"2007/08";"2007/08";;;;;;;;;;;;;"27";;;;
"3198";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"¼utina 4";"¼utina";"08257";;;;;;;;;;;"11";"11";;;"2016/17";"2016/17";"2016/17";;;;;;;;;;;;;"140";;;;
"3200";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Milpoš 55";"Milpoš";"08271";;;;;;;;;;;;;;;"2014/15";"2014/15";"2014/15";;;;;;;;;;;;;"30";;;;
"3202";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Ninı Slavkov 72";"Ninı Slavkov";"08275";;;;;;;;;;;"9";"9";;;;;;;;;;;;;;;;;;"137";;;;
"3203";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"O¾šov 23";"O¾šov";"08276";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"7";;;;
"3204";"Prešovskı";"Sabinov";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špec. základná škola";"Ostrovany 11";"Ostrovany";"08222";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"74";;;;
"3206";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Školská 2";"Peèovská Nová Ves";"08256";;;;;;;;;;;"21";"21";;;"2010/11";"2010/11";"2010/11";;;;;;;;;;;;;"436";;;;
"3207";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Poloma 85";"Poloma";"08273";;;;;;;;;;;;;;;"2011/12";"2011/12";"2011/12";;;;;;;;;;;;;"50";;;;
"3208";"Prešovskı";"Sabinov";"Cirkev, cirkevné spoloèenstvo";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Cirkevná základná škola";"Raòany 235";"Raòany";"08261";;;;;;;;;;;;;;;"2010/11";"2010/11";"2010/11";;;;;;;;;;;;;"63";;;;
"3209";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Rokovany 190";"Rokovany";"08271";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"64";;;;
"3210";"Prešovskı";"Sabinov";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Cirkevná základná škola";"9. mája 7";"Sabinov";"08301";;;;;;;;;;;"22";"22";;;"2007/08";"2007/08";"2007/08";;;;;;;;;;;;;"198";;;;
"3211";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Komenského 13";"Sabinov";"08301";;;;;;;;;;;"50";"50";;;"2006/07";"2006/07";"2006/07";;;;;;;;;;;;;"584";;;;
"3212";"Prešovskı";"Sabinov";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium A. Prídavka";"Komenského 40";"Sabinov";"08301";"17";"7";;;;"17";;;;;;;;;"2010/11";"2010/11";"2010/11";;;;;;;;;;;;;"86";;;;
"3213";"Prešovskı";"Sabinov";"Samosprávny kraj";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Spojená škola - Obchodná akadémia";"SNP 16";"Sabinov";"08301";;;;;;;;;;;;;;;"2011/12";"2011/12";;;;;;;;;;;;;;;;;;
"3214";"Prešovskı";"Sabinov";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Nám. slobody 29";"Sabinov";"08301";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"620";;;;
"3215";"Prešovskı";"Sabinov";"Súkromník";"Základná škola";"Slovenskı";"Základná škola";"Súkromná základná škola";"Námestie slobody 100";"Sabinov";"08301";;;;;;;;;;;"15";"15";;;"2015/16";"2015/16";"2015/16";;;;;;;;;;;;;"200";;;;
"4225";"Bratislavskı";"Bratislava II";"Súkromník";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Súkromná ZŠ s MŠ";"Vlèie hrdlo 50";"Bratislava - Ruinov";"82107";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"22";;;;
"3217";"Prešovskı";"Sabinov";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"SNP 16";"Sabinov";"08301";;;;;;;;;;;;;;;"2012/13";"2012/13";"2012/13";;;;;;;;;;;;;;;;;
"3218";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Ul. 17. novembra 31";"Sabinov";"08301";;;;;;;;;;;"62";"62";;;;;;;;;;;;;;;;;;"718";;;;
"3219";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Šarišské Dravce 20";"Šarišské Dravce";"08273";;;;;;;;;;;"38";"38";;;;;;;;;;;;;;;;;;"198";;;;
"3221";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Pod lesíkom 19";"Šarišské Micha¾any";"08222";;;;;;;;;;;"14";"14";;;;;;;;;;;;;;;;;;"410";;;;
"3224";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Torysa 26";"Torysa";"08276";;;;;;;;;;;;;;;"2010/11";"2010/11";"2010/11";;;;;;;;;;;;;"86";;;;
"3225";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Uzovce 160";"Uzovce";"08266";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"13";;;;
"3226";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Uzovské Pek¾any 67";"Uzovské Pek¾any";"08262";;;;;;;;;;;;;;;"2009/10";"2009/10";"2009/10";;;;;;;;;;;;;"59";;;;
"3227";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Uzovskı Šalgov 20";"Uzovskı Šalgov";"08261";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"19";;;;
"3228";"Prešovskı";"Snina";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Cirkevná ZŠ s MŠ";"Komenského 17";"Belá nad Cirochou";"06781";;;;;;;;;;;"27";"27";;;"2012/13";"2012/13";"2012/13";;;;;;;;;;;;;"236";;;;
"3229";"Prešovskı";"Snina";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Dlhé nad Cirochou 231";"Dlhé nad Cirochou";"06782";;;;;;;;;;;"18";"18";;;"2006/07";"2006/07";"2006/07";;;;;;;;;;;;;"155";;;;
"3230";"Prešovskı";"Snina";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Kalná Roztoka 169";"Kalná Roztoka";"06772";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"17";;;;
"3232";"Prešovskı";"Snina";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Klenová 111";"Klenová";"06772";;;;;;;;;;;"5";"5";;;"2010/11";"2010/11";"2010/11";;;;;;;;;;;;;"69";;;;
"3233";"Prešovskı";"Snina";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Kolonica 121";"Kolonica";"06761";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"10";;;;
"3235";"Prešovskı";"Snina";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Pèoliné 113";"Pèoliné";"06735";;;;;;;;;;;"2";"2";;;;;;;;;;;;;;;;;;"28";;;;
"3239";"Prešovskı";"Snina";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Budovate¾ská 9";"Snina";"06901";;;;;;;;;;;"13";"13";;;;;;;;;;;;;;;;;;"192";;;;
"3240";"Prešovskı";"Snina";"Súkromník";"Gymnázium";"Slovenskı a Ruskı bil.";"Gymnázium";"Súkromné gymnázium";"Budovate¾ská 9";"Snina";"06901";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3241";"Prešovskı";"Snina";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"Èeská 9";"Snina";"06901";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"339";;;;
"3243";"Prešovskı";"Snina";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Hviezdoslavova 20";"Snina";"06901";;;;;;;;;;;"61";"61";;;;;;;;;;;;;;;;;;"571";;;;
"3244";"Prešovskı";"Snina";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Komenského 16";"Snina";"06901";;;;;;;;;;;"25";"25";;;"2011/12";"2011/12";"2011/12";;;;;;;;;;;;;"262";;;;
"3245";"Prešovskı";"Snina";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špec. základná škola";"Komenského 2655";"Snina";"06901";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"65";;;;
"3246";"Prešovskı";"Snina";"Krajskı úrad, Okresnı úrad";"Odborné uèilište internátne";"Slovenskı";"Špeciálna stredná škola";"Odborné uèilište int.";"Palárikova 1";"Snina";"06913";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3247";"Prešovskı";"Snina";"Samosprávny kraj";"Stredná priemyselná škola";"Slovenskı";"Stredná odborná škola";"Str. priemyselná škola";"Partizánska 1059";"Snina";"06901";"62";"10";;;"45";"2";;"3";;;;;;;;;;;;;;;;;;;;;;"255";;;;
"3248";"Prešovskı";"Snina";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Sládkovièova 120";"Snina";"06927";"17";;;;"9";;;"2";;;;;;;;;;;;;;;;;;;;;;"180";;;;
"3249";"Prešovskı";"Snina";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Študentská 1447";"Snina";"06901";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"662";;;;
"3250";"Prešovskı";"Snina";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"Študentská 4";"Snina";"06901";"82";"10";;;;"69";;;"2";;;;;;"2013/14";"2013/14";"2013/14";;;;;;;;;;;;;"313";;;;
"3252";"Prešovskı";"Snina";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Študentská 9";"Snina";"06901";;;;;;;;;;;"47";"47";;;"2010/11";"2010/11";"2010/11";;;;;;;;;;;;;"458";;;;
"3253";"Prešovskı";"Snina";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Cirk.spojená škola -CZŠ";"Švermova 10";"Snina";"06901";;;;;;;;;;;"19";"19";;;"2009/10";"2009/10";"2009/10";;;;;;;;;;;;;"224";;;;
"3254";"Prešovskı";"Snina";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"Cirk. spoj. škola - Gym";"Švermova 10";"Snina";"06901";"44";"4";;;;"44";;;;;;;;;;;;;;;;;;;;;;;;"192";;;;
"3255";"Prešovskı";"Snina";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"Ul. Hviezdoslavova 20";"Snina";"06901";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"123";;;;
"3256";"Prešovskı";"Snina";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"SNP 412";"Stakèín";"06761";;;;;;;;;;;"23";"23";;;;;;;;;;;;;;;;;;"227";;;;
"3258";"Prešovskı";"Snina";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Ub¾a 120";"Ub¾a";"06773";;;;;;;;;;;"7";"7";;;;;;;;;;;;;;;;;;"74";;;;
"3259";"Prešovskı";"Snina";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Uliè 137";"Uliè";"06767";;;;;;;;;;;"10";"10";;;"2011/12";"2011/12";"2011/12";;;;;;;;;;;;;"116";;;;
"3260";"Prešovskı";"Snina";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Sninská 16";"Zemplínske Hámre";"06777";;;;;;;;;;;"10";"10";;;"2013/14";"2013/14";"2013/14";;;;;;;;;;;;;"92";;;;
"3262";"Prešovskı";"Stará ¼ubovòa";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Èirè 71";"Èirè";"06542";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"122";;;;
"3263";"Prešovskı";"Stará ¼ubovòa";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"ZŠ s MŠ Krá¾. Pokoja";"Haligovce 24";"Haligovce";"06534";;;;;;;;;;;"12";"12";;;"2006/07";"2006/07";"2006/07";;;;;;;;;;;;;"104";;;;
"3265";"Prešovskı";"Stará ¼ubovòa";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Hniezdne 244";"Hniezdne";"06501";;;;;;;;;;;"10";"10";;;;;;;;;;;;;;;;;;"144";;;;
"3266";"Prešovskı";"Stará ¼ubovòa";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Hromoš 29";"Hromoš";"06545";;;;;;;;;;;;;;;"2014/15";"2014/15";"2014/15";;;;;;;;;;;;;"9";;;;
"3267";"Prešovskı";"Stará ¼ubovòa";"Obec";"ZŠ-roè.I. stupeò";"Nemeckı";"Základná škola";"Základná škola s MŠ";"Chme¾nica 58";"Chme¾nica";"06401";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"34";;;;
"3269";"Prešovskı";"Stará ¼ubovòa";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Jakubany 151";"Jakubany";"06512";;;;;;;;;;;"17";"17";;;"2007/08";"2007/08";"2007/08";;;;;;;;;;;;;"384";;;;
"3270";"Prešovskı";"Stará ¼ubovòa";"Obec";"Základná škola";"Slovenskı - ukrajinskı ";"Základná škola";"Základná škola s MŠ";"Jarabina 258";"Jarabina";"06531";;;;;;;;;;;"5";"5";;;;;;;;;;;;;;;;;;"67";;;;
"3272";"Prešovskı";"Stará ¼ubovòa";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Kamienka 113";"Kamienka";"06532";;;;;;;;;;;"11";"11";;;"2007/08";"2007/08";"2007/08";;;;;;;;;;;;;"115";;;;
"3274";"Prešovskı";"Stará ¼ubovòa";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Kolaèkov 31";"Kolaèkov";"06511";;;;;;;;;;;;;;;"2010/11";"2010/11";"2010/11";;;;;;;;;;;;;"167";;;;
"3276";"Prešovskı";"Stará ¼ubovòa";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Kyjov 55";"Kyjov";"06548";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"52";;;;
"3277";"Prešovskı";"Stará ¼ubovòa";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Lesnica 148";"Lesnica";"06533";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"16";;;;
"3280";"Prešovskı";"Stará ¼ubovòa";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Lomnièka 29";"Lomnièka";"06503";;;;;;;;;;;"30";"30";;;;;;;;;;;;;;;;;;"723";;;;
"3282";"Prešovskı";"Stará ¼ubovòa";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Školská 2";"¼ubotín";"06541";;;;;;;;;;;"15";"15";;;;;;;;;;;;;;;;;;"185";;;;
"3283";"Prešovskı";"Stará ¼ubovòa";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Malı Lipník 70";"Malı Lipník";"06546";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"20";;;;
"3284";"Prešovskı";"Stará ¼ubovòa";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Mníšek nad Popradom 136";"Mníšek nad Popradom";"06522";;;;;;;;;;;"7";"7";;;;;;;;;;;;;;;;;;"65";;;;
"3285";"Prešovskı";"Stará ¼ubovòa";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Niné Rubachy 45";"Niné Rubachy";"06502";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"22";;;;
"3286";"Prešovskı";"Stará ¼ubovòa";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Nová ¼ubovòa 493";"Nová ¼ubovòa";"06511";;;;;;;;;;;"30";"30";;;;;;;;;;;;;;;;;;"328";;;;
"3287";"Prešovskı";"Stará ¼ubovòa";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Orlov 5";"Orlov";"06543";;;;;;;;;;;"15";"15";;;;;;;;;;;;;;;;;;"103";;;;
"3288";"Prešovskı";"Stará ¼ubovòa";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Školská 93";"Plaveè";"06544";;;;;;;;;;;"18";"18";;;;;;;;;;;;;;;;;;"178";;;;
"3289";"Prešovskı";"Stará ¼ubovòa";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Plavnica 244";"Plavnica";"06545";;;;;;;;;;;"20";"20";;;"2011/12";"2011/12";"2011/12";;;;;;;;;;;;;"261";;;;
"3290";"Prešovskı";"Stará ¼ubovòa";"Cirkev, cirkevné spoloèenstvo";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Kláštorná 2";"Podolínec";"06503";"23";;;;"5";;;"12";;;;;;;;;;;;;;;;;;;;;;"101";;;;
"3291";"Prešovskı";"Stará ¼ubovòa";"Cirkev, cirkevné spoloèenstvo";"Špeciálna základná škola int.";"Slovenskı";"Špeciálna základná škola";"ŠZŠ in. sv.K.Hofbauera";"Kláštorná 2";"Podolínec";"06503";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"55";;;;
"3293";"Prešovskı";"Stará ¼ubovòa";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Školská 2";"Podolínec";"06503";;;;;;;;;;;"34";"34";;;"2013/14";"2013/14";"2013/14";;;;;;;;;;;;;"347";;;;
"3294";"Prešovskı";"Stará ¼ubovòa";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium T. Vansovej";"17. novembra 6";"Stará ¼ubovòa";"06401";"85";"30";;;;"84";;;;;;;;;"2015/16";"2015/16";"2015/16";;;;;;;;;;;;;"383";;;;
"3295";"Prešovskı";"Stará ¼ubovòa";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Jarmoèná 108";"Stará ¼ubovòa";"06401";"59";;;;"41";;;"11";;;;;;;;;;;;;;;;;;;;;;"409";;;;
"3296";"Prešovskı";"Stará ¼ubovòa";"Samosprávny kraj";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Obchodná akadémia";"Jarmoèná 132";"Stará ¼ubovòa";"06401";"43";;;;"35";;;"8";;;;;;;"2016/17";"2016/17";"2016/17";;;;;;;;;;;;;"187";;;;
"3297";"Prešovskı";"Stará ¼ubovòa";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Komenského 6";"Stará ¼ubovòa";"06401";;;;;;;;;;;"51";"51";;;;;;;;;;;;;;;;;;"582";;;;
"3298";"Prešovskı";"Stará ¼ubovòa";"Krajskı úrad, Okresnı úrad";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"Spojená škola int. - PŠ";"Levoèská 22";"Stará ¼ubovòa";"06401";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"11";;;;
"3299";"Prešovskı";"Stará ¼ubovòa";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Spojená škola int.- ŠZŠ";"Levoèská 22";"Stará ¼ubovòa";"06401";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"73";;;;
"3300";"Prešovskı";"Stará ¼ubovòa";"Krajskı úrad, Okresnı úrad";"Odborné uèilište internátne";"Slovenskı";"Špeciálna stredná škola";"Spojená škola int.- OUI";"Levoèská 24";"Stará ¼ubovòa";"06401";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"75";;;;
"3301";"Prešovskı";"Stará ¼ubovòa";"Samosprávny kraj";"SOŠ technická";"Slovenskı";"Stredná odborná škola";"SOŠ technická";"Levoèská 40";"Stará ¼ubovòa";"06401";"44";"2";;;"42";;;;;;;;;;;;;;;;;;;;;;;;;"284";;;;
"3302";"Prešovskı";"Stará ¼ubovòa";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Levoèská 6";"Stará ¼ubovòa";"06401";;;;;;;;;;;"30";"30";;;"2011/12";"2011/12";"2011/12";;;;;;;;;;;;;"334";;;;
"3303";"Prešovskı";"Stará ¼ubovòa";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Okruná 9";"Stará ¼ubovòa";"06401";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"616";;;;
"3305";"Prešovskı";"Stará ¼ubovòa";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Podsadek 140";"Stará ¼ubovòa";"06401";;;;;;;;;;;"6";"6";;;;;;;;;;;;;;;;;;"293";;;;
"3306";"Prešovskı";"Stará ¼ubovòa";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Štúrova 3";"Stará ¼ubovòa";"06401";;;;;;;;;;;"22";"22";;;;;;;;;;;;;;;;;;"291";;;;
"3307";"Prešovskı";"Stará ¼ubovòa";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"Štúrova 3";"Stará ¼ubovòa";"06401";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"210";;;;
"3308";"Prešovskı";"Stará ¼ubovòa";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"Cirk. gym. sv. Mikuláša";"Štúrova 3";"Stará ¼ubovòa";"06401";"51";"13";;;;"51";;;;;;;;;"2014/15";"2014/15";"2014/15";;;;;;;;;;;;;"229";;;;
